date,open,high,low,close,volume
1/27/2021,93.2995,93.5762,89.4365,90.5143,4106002
1/28/2021,91.1144,93.9503,91.1144,92.2191,2750754
1/29/2021,91.2647,91.9373,89.6494,90.9333,2215916
2/1/2021,91.7904,95.3213,91.7904,94.2031,2003026
2/2/2021,95.2013,97.0047,94.8649,95.4994,3300838
2/3/2021,102.789,104.83,100.199,102.454,4870796
2/4/2021,102.54,102.973,101.271,102.193,2418218
2/5/2021,102.488,104.298,102.012,103.945,1486150
2/8/2021,104.5,105.247,102.677,103.73,1434585
2/9/2021,103.246,104.426,103.007,103.276,1089374
2/10/2021,103.661,104.445,102.124,103.828,1249108
2/11/2021,104.053,104.202,102.951,103.941,1019157
2/12/2021,103.494,104.476,103.185,104.253,945007
2/16/2021,104.09,106.747,104.09,105.033,1542818
2/17/2021,104.201,105.617,103.921,105.427,1010347
2/18/2021,104.749,105.595,104.169,104.789,1123179
2/19/2021,104.888,105.425,103.676,103.944,1887914
2/22/2021,102.191,103.522,101.913,102.224,1466307
2/23/2021,100.22,103.132,99.038,102.516,1724654
2/24/2021,101.019,103.919,100.894,103.695,1125058
2/25/2021,102.307,103.654,99.8472,100.318,2067525
2/26/2021,101.015,102.337,99.5745,100.615,1992538
3/1/2021,101.913,103.317,101.237,102.991,1296889
3/2/2021,102.751,104.239,102.344,102.733,1272102
3/3/2021,102.109,103.306,99.2256,100.092,1686582
3/4/2021,100.264,103.236,99.7944,101.213,2449077
3/5/2021,102.567,104.809,100.906,104.355,2642344
3/8/2021,103.707,105.184,99.7824,99.8974,1834600
3/9/2021,102,102.705,101.296,101.533,1687961
3/10/2021,102.58,102.58,100.486,101.325,1348557
3/11/2021,102.421,105.061,102.333,104.527,1378540
3/12/2021,103.326,103.386,101.137,102.012,1682854
3/15/2021,101.762,102.261,100.907,102.233,1304504
3/16/2021,102.808,105.181,102.475,103.699,1587425
3/17/2021,102.931,104.451,101.72,103.616,1312849
3/18/2021,101.922,102.945,100.479,100.586,1578103
3/19/2021,101.004,101.367,99.67,100.866,2292636
3/22/2021,100.899,101.93,100.221,101.051,1668793
3/23/2021,101.512,102.714,100.918,101.581,1418673
3/24/2021,102.1,102.888,100.967,101.143,1254853
3/25/2021,100.97,101.795,99.3297,101.14,1772314
3/26/2021,101.106,101.484,99.7158,100.755,1392219
3/29/2021,100.627,101.973,99.7954,101.803,1318328
3/30/2021,102.161,102.643,101.323,101.837,1359357
3/31/2021,102.231,103.817,101.863,102.635,2118354
4/1/2021,104.115,106.279,104.074,105.982,1984517
4/5/2021,106.847,110.919,106.75,110.42,2413939
4/6/2021,110.02,110.87,109.566,109.937,1753655
4/7/2021,110.129,111.691,110.129,111.419,1200954
4/8/2021,112.661,113.049,111.617,111.986,1426394
4/9/2021,111.738,113.158,111.33,112.993,1301045
4/12/2021,112.17,112.307,110.861,111.697,1245230
4/13/2021,112.014,112.635,111.619,112.185,1277968
4/14/2021,112.832,112.832,111.269,111.562,1045146
4/15/2021,112.559,114.254,112.023,113.719,1451808
4/16/2021,113.917,114.166,113.006,113.594,1307886
4/19/2021,112.969,114.656,112.969,113.943,1507263
4/20/2021,114.328,114.403,112.319,113.408,1109113
4/21/2021,113.062,113.458,111.707,113.376,1154689
4/22/2021,113.229,113.899,111.483,112.09,1201532
4/23/2021,112.811,114.757,112.524,114.449,1448628
4/26/2021,114.678,115.673,114.319,114.947,1594269
4/27/2021,115.33,115.371,113.764,114.004,2208721
4/28/2021,119.056,120.991,117.101,117.391,4036045
4/29/2021,118.893,119.636,118.128,119.069,2051844
4/30/2021,117.838,118.526,116.77,117.115,2232166
5/3/2021,117.683,118.511,116.219,116.597,1405420
5/4/2021,115.127,115.696,112.297,114.793,2230269
5/5/2021,115.878,116.195,114.865,115.188,1325472
5/6/2021,114.768,116.311,114.106,116.311,1253530
5/7/2021,117.632,117.998,116.75,117.037,1437988
5/10/2021,115.853,115.995,113.684,114.042,1538375
5/11/2021,111.62,113.471,111.164,112.963,1701158
5/12/2021,110.78,111.864,109.159,109.489,2307740
5/13/2021,110.776,111.439,109.811,110.922,1653117
5/14/2021,112.39,113.692,111.965,113.377,1592217
5/17/2021,112.64,113.944,112.239,113.901,1073796
5/18/2021,114.57,114.835,112.571,112.585,1104902
5/19/2021,110.891,113.208,110.743,113.035,1178570
5/20/2021,114.005,115.05,113.633,114.799,1609854
5/21/2021,115.319,115.393,113.92,114.161,2021923
5/24/2021,115.194,117.715,115.048,117.49,1584037
5/25/2021,118.036,118.633,117.19,117.581,1116644
5/26/2021,117.763,118.881,117.76,118.449,1073466
5/27/2021,118.884,118.884,117.252,117.572,1752821
5/28/2021,118.156,118.238,117.083,117.282,1069427
6/1/2021,118.157,118.718,117.154,118.493,1162344
6/2/2021,118.889,119.113,117.058,117.965,1053111
6/3/2021,116.728,117.29,115.922,116.821,930348
6/4/2021,117.9,119.381,117.558,119.109,1217091
6/7/2021,118.903,119.654,118.484,119.544,1200228
6/8/2021,120.027,120.4,119.169,119.351,1206225
6/9/2021,119.998,120.07,119.275,119.824,892783
6/10/2021,119.773,121.22,119.617,121.177,1289212
6/11/2021,121.42,121.505,120.372,120.932,1092683
6/14/2021,121.034,121.863,120.325,121.863,1099621
6/15/2021,121.867,122.191,120.48,120.842,1072977
6/16/2021,120.993,121.306,118.901,120.198,1317295
6/17/2021,120.123,121.939,119.927,121.164,1286294
6/18/2021,120.789,121.024,119.444,119.539,2294789
6/21/2021,119.927,121.42,119.328,121.233,1364161
6/22/2021,121.171,121.818,120.488,121.748,1114183
6/23/2021,121.513,122.51,121.255,121.546,953151
6/24/2021,122.116,122.47,121.718,121.917,1063174
6/25/2021,121.42,122.049,120.987,121.926,1721588
6/28/2021,122.095,122.201,120.828,121.953,1419485
6/29/2021,122.087,122.435,121.112,121.691,1149938
6/30/2021,121.414,121.675,120.777,121.509,1217877
7/1/2021,121.146,122.004,120.953,121.862,901332
7/2/2021,122.564,124.807,122.474,124.661,1293923
7/6/2021,125.051,125.826,123.99,125.59,1313898
7/7/2021,126.557,126.678,125.553,125.872,1197227
7/8/2021,123.436,124.998,123.432,124.449,1183807
7/9/2021,124.43,125.136,123.959,124.921,927152
7/12/2021,125.578,126.465,125.013,126.371,879185
7/13/2021,126.434,127.448,126.072,126.736,957768
7/14/2021,127.349,128.711,127.306,127.627,1181633
7/15/2021,128.037,128.088,125.928,126.401,1205178
7/16/2021,127.056,127.203,125.553,126.366,1016368
7/19/2021,125.49,125.604,122.917,123.985,1391725
7/20/2021,124.93,126.439,123.759,125.609,1309561
7/21/2021,125.533,126.989,125.424,126.942,1032373
7/22/2021,127.236,127.872,126.892,127.81,711691
7/23/2021,129.81,132.764,129.183,132.382,2065446
7/26/2021,132.694,133.598,131.672,133.397,1521300
7/27/2021,133.612,133.76,129.485,131.272,2722458
7/28/2021,135.663,137.639,134.634,135.446,4733896
7/29/2021,135.502,136.011,134.898,135.131,1578240
7/30/2021,134.392,134.661,133.616,134.085,1272704
8/2/2021,134.474,134.693,133.158,134.213,1076563
8/3/2021,134.492,135.086,132.685,134.985,1033154
8/4/2021,134.705,135.004,133.847,134.482,979120
8/5/2021,135.035,135.701,134.204,135.603,889199
8/6/2021,135.395,135.823,134.567,135.093,1019531
8/9/2021,135.296,136.531,134.695,136.262,884073
8/10/2021,136.689,137.117,135.716,136.156,966085
8/11/2021,136.529,137.027,135.623,135.631,763948
8/12/2021,135.329,136.647,134.781,136.541,822013
8/13/2021,136.597,137.201,136.381,137.072,793578
8/16/2021,136.87,137.704,134.655,137.651,1114589
8/17/2021,137.094,137.608,135.434,136.011,1080593
8/18/2021,135.85,136.452,134.678,134.805,958365
8/19/2021,133.796,135.704,133.611,135.034,1083945
8/20/2021,135.353,136.9,134.607,136.776,1552237
8/23/2021,137.313,140.204,136.953,139.375,1415901
8/24/2021,139.943,141.404,139.671,140.589,958777
8/25/2021,140.951,141.513,140.703,141.403,788803
8/26/2021,141.076,141.74,140.684,140.768,1025563
8/27/2021,140.979,143.825,140.824,143.319,1432163
8/30/2021,143.713,145.276,143.477,143.902,1215897
8/31/2021,144.456,144.48,143.594,144.009,1117097
9/1/2021,144.31,145.558,144.194,144.525,1091586
9/2/2021,144.525,144.827,142.503,142.605,1610209
9/3/2021,142.4,143.469,141.723,143.056,987995
9/7/2021,143.15,143.877,142.936,143.594,1001806
9/8/2021,143.414,143.713,142.32,143.007,913145
9/9/2021,143.156,143.624,142.496,142.858,762211
9/10/2021,143.526,144.03,140.068,140.206,1833203
9/13/2021,141.274,142.27,140.578,141.655,1099436
9/14/2021,142.315,142.681,141.076,141.866,979012
9/15/2021,142.092,143.763,140.675,143.742,1363859
9/16/2021,143.266,143.613,141.724,142.927,1303539
9/17/2021,142.35,142.767,139.801,140.13,2656521
9/20/2021,137.504,138.339,135.673,138.059,2314834
9/21/2021,139.085,139.345,137.62,138.372,1260569
9/22/2021,138.641,140.217,137.892,139.616,1246817
9/23/2021,140.317,141.022,139.734,140.544,1042566
9/24/2021,139.87,141.653,139.574,141.538,1143727
9/27/2021,140.134,141.263,139.401,140.401,1088892
9/28/2021,137.995,138.435,134.716,135.184,2277720
9/29/2021,136.328,136.498,133.228,133.714,1535096
9/30/2021,133.623,134.898,132.921,133.04,1892392
10/1/2021,133.808,136.259,133.435,135.893,1759596
10/4/2021,135.314,135.314,130.426,133.023,2547915
10/5/2021,133.403,136.572,133.403,135.376,1612454
10/6/2021,134.109,137.094,133.91,136.91,1212417
10/7/2021,138.231,139.376,137.991,138.562,1249533
10/8/2021,138.913,139.663,138.555,139.12,1319981
10/11/2021,138.629,140.042,138.198,138.253,893410
10/12/2021,138.816,138.843,135.114,135.8,1807968
10/13/2021,136.749,137.343,135.869,136.927,978438
10/14/2021,138.81,140.665,138.165,140.479,1588801
10/15/2021,140.941,141.044,140.085,140.695,1506519
10/18/2021,140.405,142.117,140.398,142.099,1014955
10/19/2021,142.705,142.979,141.921,142.555,1003353
10/20/2021,142.656,142.863,140.704,141.094,1158862
10/21/2021,141.094,141.48,139.831,141.211,1308358
10/22/2021,138.488,139.914,135.409,136.912,2517412
10/25/2021,136.895,137.343,134.78,136.793,1712426
10/26/2021,138.601,139.416,137.646,138.646,2450037
10/27/2021,138.742,147.943,138.742,145.522,4268663
10/28/2021,146.434,146.458,143.939,145.155,1801705
10/29/2021,144.388,147.537,143.961,147.342,2155709
11/1/2021,147.342,147.342,142.544,142.814,2334998
11/2/2021,143.892,145.911,143.649,144.74,1666146
11/3/2021,145.206,145.971,143.903,145.9,1368121
11/4/2021,146.424,149.021,145.612,147.562,1911424
11/5/2021,148.46,149.612,147.492,148.144,1908612
11/8/2021,149.112,149.898,147.724,148.322,1147141
11/9/2021,148.523,149.122,146.544,148.21,971841
11/10/2021,146.798,147.365,143.85,145.199,1491360
11/11/2021,145.792,146.833,144.908,145.073,821944
11/12/2021,145.918,148.142,144.719,147.971,1112681
11/15/2021,148.192,148.838,146.873,147.746,1169759
11/16/2021,147.445,148.055,146.612,147.172,940703
11/17/2021,147.323,147.853,146.539,147.343,975312
11/18/2021,147.536,149.864,147.181,149.126,1772934
11/19/2021,149.262,150.248,148.191,148.218,1676952
11/22/2021,148.622,149.117,145.452,145.606,1524173
11/23/2021,145.458,145.962,143.429,145.088,1355079
11/24/2021,144.781,145.553,143.686,145.425,897715
11/26/2021,143.662,143.87,141.168,141.507,1516213
11/29/2021,143.315,145.601,143.209,144.838,1621997
11/30/2021,144.318,145.305,140.928,141.222,2093352
12/1/2021,143.315,145.256,140.242,140.38,1694661
12/2/2021,140.578,143.18,139.547,142.286,1452796
12/3/2021,142.997,143.713,139.633,141.326,2051698
12/6/2021,142.36,143.168,139.483,142.474,1523620
12/7/2021,144.904,146.829,144.537,146.569,1604345
12/8/2021,146.894,147.687,145.709,147.481,1207742
12/9/2021,146.889,148.391,146.415,146.936,1157950
12/10/2021,147.992,148.269,146.006,147.297,1217318
12/13/2021,147.078,147.266,144.825,145.133,1347030
12/14/2021,143.283,143.793,140.543,143.222,1913166
12/15/2021,142.727,146.023,141.004,145.744,1809871
12/16/2021,146.47,146.974,142.924,143.758,1674513
12/17/2021,141.822,143.15,140.628,141.051,2538755
12/20/2021,139.334,141.1,138.658,140.933,1353149
12/21/2021,141.378,143.184,139.834,142.79,1430927
12/22/2021,142.387,145.803,142.387,145.718,1309857
12/23/2021,145.803,147.538,145.755,146.217,1312895
12/27/2021,146.555,147.638,146.469,147.203,795420
12/28/2021,147.531,147.593,145.359,145.989,908372
12/29/2021,145.947,146.716,144.954,145.957,885141
12/30/2021,145.996,146.599,145.3,145.505,780654
12/31/2021,145.355,146.001,144.163,144.163,902445
1/3/2022,144.365,145.157,143.029,144.302,1427124
1/4/2022,144.704,145.788,143.032,143.712,1413215
1/5/2022,143.733,143.812,137.033,137.119,2717919
1/6/2022,136.347,139.274,135.909,137.092,1858486
1/7/2022,137.488,137.79,135.12,136.365,1480947
1/10/2022,134.435,138.159,132.531,138.01,2209841
1/11/2022,137.35,139.549,136.042,139.071,1429650
1/12/2022,140.478,141.929,140.025,140.758,1299390
1/13/2022,140.867,142.17,137.75,137.928,1564351
1/14/2022,136.427,140.072,136.347,138.817,1476007
1/18/2022,135.527,136.479,134.794,135.351,1736105
1/19/2022,135.874,137.303,134.373,134.474,1425567
1/20/2022,135.602,136.971,132.332,132.673,1488242
1/21/2022,131.963,134.224,129.468,129.731,2769332
1/24/2022,125.379,130.579,123.908,130.182,3816465
1/25/2022,128.127,128.783,125.899,126.331,2336855
1/26/2022,130.495,132.367,126.537,128.618,2444787
1/27/2022,130.679,132.021,128.319,128.391,1593322
1/28/2022,129.042,132.722,127.874,132.717,1709899
1/31/2022,133.524,134.828,131.58,134.66,1989787
2/1/2022,136.94,137.137,133.729,136.989,3415852
2/2/2022,150.53,150.826,144.83,147.296,6130651
2/3/2022,145.012,148.963,141.987,142.409,3558848
2/4/2022,142.762,144.186,139.846,142.611,2886113
2/7/2022,143.564,143.564,138.239,138.539,2735587
2/8/2022,138.365,139.334,136.362,138.736,2701265
2/9/2022,140.293,141.846,139.52,140.918,1997643
2/10/2022,139.039,140.811,137.301,137.96,1957176
2/11/2022,137.941,138.494,132.765,133.644,1988411
2/14/2022,132.622,135.651,132.622,134.881,1706893
2/15/2022,136.916,137.451,135.175,135.958,1329208
2/16/2022,135.996,137.429,134.282,137.083,1245112
2/17/2022,135.595,136.461,131.848,131.908,1938209
2/18/2022,132.832,133.432,129.577,129.783,2270118
2/22/2022,129.22,131.551,127.613,129.196,2238833
2/23/2022,131.022,131.423,126.921,126.981,1631501
2/24/2022,124.359,132.367,124.359,132.06,2709799
2/25/2022,132.917,134.628,131.125,133.82,1811637
2/28/2022,132.417,135.106,131.961,134.414,1933975
3/1/2022,134.237,135.607,132.585,133.424,1318464
3/2/2022,133.987,134.619,132.438,133.931,1170395
3/3/2022,135.363,135.79,132.393,133.262,1224309
3/4/2022,132.295,133.215,129.717,131.279,1515288
3/7/2022,130.862,131.108,125.694,125.777,2244915
3/8/2022,125.649,130.626,125.077,126.5,2011737
3/9/2022,130.626,133.099,129.282,132.785,1842462
3/10/2022,130.641,132.638,130.29,131.799,1348623
3/11/2022,132.853,133.159,129.015,129.253,1568822
3/14/2022,129.63,129.788,124.679,125.352,1931329
3/15/2022,126.372,129.237,125.122,128.583,1538621
3/16/2022,130.111,132.699,128.122,132.646,1770385
3/17/2022,132.516,133.443,131.556,133.202,1406472
3/18/2022,132.79,135.596,131.629,135.478,2217742
3/21/2022,135.516,136.398,133.454,135.454,1335200
3/22/2022,135.454,140.379,135.454,139.202,1766332
3/23/2022,138.043,138.924,137.179,137.618,1251686
3/24/2022,138.538,140.945,137.095,140.898,1313548
3/25/2022,141.241,141.359,139.073,140.999,1201410
3/28/2022,140.23,141.327,139.146,140.782,1744124
3/29/2022,141.969,143.109,141.362,141.827,1707686
3/30/2022,141.782,142.041,140.926,141.263,989507
3/31/2022,141.377,141.432,138.363,138.406,1867309
4/1/2022,138.836,139.802,137.649,139.484,1290900
4/4/2022,139.691,143.028,139.643,142.291,1292363
4/5/2022,142.189,142.31,139.714,139.922,1065810
4/6/2022,138.09,138.697,134.872,135.898,1615700
4/7/2022,135.363,136.512,133.589,135.242,1305439
4/8/2022,134.938,135.025,132.333,132.653,1251158
4/11/2022,131.196,131.464,128.056,128.21,1835378
4/12/2022,130.974,130.974,126.186,127.107,1627753
4/13/2022,127.391,129.714,127.133,129.276,1389717
4/14/2022,129.859,129.859,125.999,126.127,1572382
4/18/2022,126.396,127.602,125.582,127.069,1035482
4/19/2022,127.084,129.713,126.395,129.39,1318186
4/20/2022,130.269,130.774,126.893,127.431,1577232
4/21/2022,128.635,129.48,123.934,124.221,1813587
4/22/2022,124.405,124.805,118.359,119.066,2830654
4/25/2022,118.534,122.691,117.947,122.488,2295439
4/26/2022,121.713,121.927,117.947,118.085,3635362
4/27/2022,113.925,116.684,112.2,113.751,4569185
4/28/2022,115.861,119.08,113.572,117.959,2432601
4/29/2022,116.179,117.359,113.273,113.566,2123646
5/2/2022,112.865,116.19,112.064,116.028,1768198
5/3/2022,115.877,117.878,115.482,116.776,1242428
5/4/2022,116.475,122.27,114.568,121.679,2483889
5/5/2022,119.632,120.463,114.459,115.951,2281122
5/6/2022,114.636,117.012,113.473,115.196,1976032
5/9/2022,112.711,114.53,111.468,111.976,2030436
5/10/2022,114.958,115.697,112.363,113.851,1985527
5/11/2022,112.698,115.811,112.698,113.062,1867808
5/12/2022,110.848,113.751,109.302,112.307,2679002
5/13/2022,113.988,117.314,113.064,115.498,1743588
5/16/2022,114.409,115.617,113.348,113.9,1293338
5/17/2022,116.285,116.344,114.323,115.919,1147173
5/18/2022,114.453,114.851,111.025,111.367,1747943
5/19/2022,110.901,112.472,109.477,109.859,1699097
5/20/2022,111.418,111.65,105.293,108.39,2436499
5/23/2022,109.066,111.614,108.224,110.957,1850400
5/24/2022,105.269,105.952,101.4,105.466,3820723
5/25/2022,104.486,105.993,103.362,105.302,2003290
5/26/2022,105.174,108.132,104.724,107.28,1888333
5/27/2022,108.962,111.784,108.619,111.782,1886686
5/31/2022,112.21,115.184,111.545,113.221,2488715
6/1/2022,114.309,116.544,112.711,113.35,1821567
6/2/2022,113.457,117.339,112.409,117.063,1890575
6/3/2022,115.51,115.768,112.978,113.996,1300555
6/6/2022,116.149,118.779,115.611,116.265,1669096
6/7/2022,114.931,117.131,114.505,116.592,1572008
6/8/2022,116.206,118.006,116.045,116.636,1299176
6/9/2022,115.774,117.736,114.23,114.289,1283761
6/10/2022,111.91,112.74,109.841,110.633,2064224
6/13/2022,106.278,108.274,105.614,105.886,2351355
6/14/2022,106.028,107.411,105.297,106.208,1677294
6/15/2022,108.029,110.893,107.157,109.242,1975464
6/16/2022,106.711,108.132,104.638,105.529,2571952
6/17/2022,105.529,108.182,104.546,106.634,2556603
6/21/2022,108.411,111.954,108.083,111.013,2359510
6/22/2022,110.03,112.807,109.857,110.957,1531385
6/23/2022,111.697,112.206,109.975,111.708,1411348
6/24/2022,112.457,117.517,112.415,117.414,2048392
6/27/2022,117.71,118.015,114.632,115.282,1812372
6/28/2022,115.251,116.751,111.316,111.475,1785511
6/29/2022,111.021,112.622,110.345,111.17,1229961
6/30/2022,109.477,110.36,106.242,108.445,2148182
7/1/2022,107.419,108.73,106.223,108.22,1765343
7/5/2022,106.591,112.837,105.228,112.724,1960609
7/6/2022,112.763,115.039,110.946,114.027,1862663
7/7/2022,114.532,118.622,114.287,118.218,2037055
7/8/2022,116.692,119.116,116.345,118.786,1902811
7/11/2022,117.437,117.437,114.782,115.126,1554752
7/12/2022,115.662,116.417,113.149,113.478,1490858
7/13/2022,111.17,113.653,110.672,110.824,2175700
7/14/2022,109.686,110.564,107.857,109.842,1841349
7/15/2022,111.467,112.602,110.372,111.246,2327328
7/18/2022,112.104,113.139,107.854,108.511,42959203
7/19/2022,110.323,113.478,109.039,113.269,36357141
7/20/2022,112.632,114.851,111.945,113.358,35431027
7/21/2022,113.736,114.005,110.585,113.796,32520677
7/22/2022,110.472,111.805,105.993,107.387,48668503
7/25/2022,107.894,109.347,105.794,106.998,34525806
7/26/2022,106.093,106.69,103.575,104.52,47762613
7/27/2022,108.74,113.368,107.496,112.522,59573661
7/28/2022,111.835,113.796,110.93,113.676,32660417
7/29/2022,112.542,116.15,112.522,115.767,37046266
8/1/2022,114.751,116.165,113.796,114.313,25910419
8/2/2022,113.458,115.796,113.179,114.582,20139744
8/3/2022,115.16,118.056,114.931,117.518,28363418
8/4/2022,116.921,118.215,116.334,117.628,21500134
8/5/2022,115.677,117.544,115.448,116.911,19068363
8/8/2022,117.827,119.578,116.324,116.742,19078274
8/9/2022,116.578,116.762,115.16,116.075,18995662
8/10/2022,118.215,120.345,117.846,119.13,30783166
8/11/2022,120.703,120.912,117.996,118.274,24178049
8/12/2022,119.688,121.101,118.892,121.101,19005403
8/15/2022,120.554,121.718,120.036,121.499,19402067
8/16/2022,120.942,121.847,120.066,121.121,18950624
8/17/2022,119.549,120.713,118.812,118.981,22738259
8/18/2022,118.862,120.245,118.155,119.598,17902070
8/19/2022,118.493,118.583,116.204,116.652,21705757
8/22/2022,114.652,115.08,113.308,113.696,21354551
8/23/2022,112.935,114.463,112.89,113.318,15794851
8/24/2022,112.96,114.234,112.333,113.149,17650228
8/25/2022,113.691,116.165,113.567,116.095,16876112
8/26/2022,114.174,114.572,109.666,109.815,37068483
8/29/2022,109.467,110.422,108.282,108.899,21090336
8/30/2022,109.646,109.974,107.287,108.422,27382336
8/31/2022,110.123,110.323,107.616,107.705,28490767
9/1/2022,107.765,109.919,106.849,109.218,28225974
9/2/2022,110.064,110.213,106.75,107.337,24045743
9/6/2022,106.789,107.516,105.277,106.302,24949005
9/7/2022,106.551,109.457,106.391,108.929,23056735
9/8/2022,107.526,109.078,106.65,107.864,24122957
9/9/2022,108.546,110.462,108.501,110.123,23103134
9/12/2022,110.462,111.089,109.407,110.332,22857468
9/13/2022,107.287,107.785,103.595,103.824,37991228
9/14/2022,104.072,104.774,103.167,104.5,26269540
9/15/2022,103.535,104.769,101.863,102.42,34025595
9/16/2022,101.584,102.639,100.46,102.311,42593548
9/19/2022,101.266,102.838,101.067,102.58,22927203
9/20/2022,101.594,101.883,100.042,100.659,26390957
9/21/2022,101.186,102.391,98.7976,98.8076,31337445
9/22/2022,98.3498,100.758,98.3199,99.6635,34135417
9/23/2022,99.156,99.1858,97.0062,98.2702,31474967
9/26/2022,97.6332,99.4048,97.3347,97.7029,26943846
9/27/2022,98.9569,99.5242,96.4111,97.0361,29929694
9/28/2022,97.1853,100.221,96.6479,99.5739,32311825
9/29/2022,98.1707,98.1707,95.5034,96.9565,30899506
9/30/2022,96.5882,98.4294,95.1053,95.1949,32784753
10/3/2022,96.2996,98.8148,96.0618,98.1707,27848899
10/4/2022,99.9621,101.355,99.9024,101.156,28713499
10/5/2022,99.35,101.445,98.3299,100.947,22071383
10/6/2022,100.201,102.436,100.111,100.937,22217763
10/7/2022,99.3749,100.052,97.8273,98.2105,27371917
10/10/2022,98.529,98.6235,96.5484,97.3944,18138378
10/11/2022,96.9664,98.7728,95.8517,96.7176,26380974
10/12/2022,96.837,98.2801,96.2747,97.0958,21772269
10/13/2022,94.6973,99.3003,93.9345,98.5887,34410055
10/14/2022,99.5142,100.211,95.9114,96.1005,25289748
10/17/2022,98.3896,100.45,98.3597,99.4943,28283958
10/18/2022,102.639,102.978,99.4943,100.29,23946181
10/19/2022,99.5341,100.538,98.4494,99.1559,23697754
10/20/2022,99.5242,101.833,98.9171,99.4943,25202700
10/21/2022,97.3794,100.828,97.255,100.649,32304275
10/24/2022,101.316,102.261,99.5043,102.032,27047112
10/25/2022,102.41,104.321,102.231,103.983,40418156
10/26/2022,95.9712,97.8422,94.2394,94.4783,87858986
10/27/2022,94.0703,94.9759,91.3632,91.7812,60421985
10/28/2022,91.8309,96.0906,91.6916,95.8318,43489354
10/31/2022,94.966,95.5731,93.5328,94.0603,31524322
11/1/2022,94.9958,95.573,89.94,90.0395,46936935
11/2/2022,90.5073,90.7462,86.4666,86.5562,56766895
11/3/2022,85.9092,86.1083,82.9434,83.033,60996382
11/4/2022,84.9936,86.2277,83.3117,86.168,50881615
11/7/2022,86.8647,88.4769,86.4367,88.0689,33916738
11/8/2022,88.477,89.8902,87.1733,88.477,30284243
11/9/2022,88.0291,89.0094,86.8647,86.9045,31617931
11/10/2022,91.811,93.9409,91.1741,93.493,51374514
11/11/2022,94.2395,96.4688,93.4731,95.9513,32933042
11/14/2022,94.6375,96.3294,94.0603,95.2446,30035926
11/15/2022,97.7925,99.6635,96.2498,97.9716,41442683
11/16/2022,97.4342,99.1635,97.1755,98.3797,28966676
11/17/2022,96.5086,98.8076,96.3295,97.892,25928641
11/18/2022,98.3,98.4294,95.9114,96.9664,28207440
11/21/2022,96.8271,97.9318,94.9013,95.1451,21544385
11/22/2022,95.4934,96.7574,93.6025,96.5882,23326951
11/23/2022,96.628,98.2901,96.628,97.9915,18778310
11/25/2022,97.7726,98.1707,96.9366,96.9963,9655283
11/28/2022,96.5743,97.1157,95.1551,95.593,26127523
11/29/2022,95.2745,95.6627,93.6622,94.7371,19966270
11/30/2022,94.3689,100.559,93.9708,100.509,43439810
12/1/2022,100.539,101.763,99.773,100.509,28550610
12/2/2022,98.5787,100.29,98.4294,99.9621,21378492
12/5/2022,98.9271,100.898,98.529,99.0067,24288977
12/6/2022,98.8275,99.3052,95.9612,96.5185,24792117
12/7/2022,95.9513,96.4202,94.2644,94.4883,30897743
12/8/2022,94.9262,95.1252,93.0053,93.2641,32060009
12/9/2022,93.3238,93.8115,92.3087,92.3883,28091148
12/12/2022,92.2689,93.1148,91.1741,92.866,28870975
12/13/2022,97.2949,99.0564,94.5779,95.175,40400519
12/14/2022,94.747,96.409,93.1546,94.6176,28596868
12/15/2022,92.6869,93.1945,89.5817,90.4277,39916207
12/16/2022,90.3281,90.8954,89.094,89.8305,57735800
12/19/2022,89.8256,90.1291,87.7903,88.0192,29352700
12/20/2022,87.6907,88.7507,87.024,88.5964,23342235
12/21/2022,88.6562,89.7908,87.8998,89.1538,24627907
12/22/2022,87.7405,88.1187,85.9093,87.3424,27526679
12/23/2022,86.6955,89.1189,86.6557,88.8054,22893579
12/27/2022,88.3725,88.5168,86.596,86.9742,20001727
12/28/2022,86.5661,87.6211,85.5311,85.6107,19430285
12/29/2022,86.2078,88.4222,86.1979,88.0291,23222504
12/30/2022,86.5661,87.8799,86.1581,87.8102,23872174
1/3/2023,89.1587,90.6167,88.0988,88.6959,27997351
1/4/2023,89.9201,90.2187,86.8557,87.6609,34688936
1/5/2023,87.0538,87.1533,85.4912,85.7898,27064971
1/6/2023,86.377,87.2727,84.4562,86.9244,41184590
1/9/2023,87.9396,89.6215,87.442,87.6012,28865899
1/10/2023,85.5709,88.2481,85.4216,87.9993,30322795
1/11/2023,88.7556,91.1641,88.5864,91.0845,26734148
1/12/2023,91.0447,91.4329,89.323,90.6964,30114172
1/13/2023,90.4177,91.7514,89.7011,91.6817,26203939
1/17/2023,91.6219,91.811,89.6215,90.8556,32447283
1/18/2023,91.7015,92.3583,90.2087,90.6864,28978135
1/19/2023,90.2883,93.1596,90.1987,92.6072,36824323
1/20/2023,94.6475,97.8323,94.5679,97.5536,62890401
1/23/2023,97.484,99.564,97.0361,99.3152,39814715
1/24/2023,97.6332,99.136,96.7375,97.2351,32921110
1/25/2023,95.1152,95.7044,93.3138,94.7669,42128528
1/26/2023,96.0409,97.1058,94.9262,97.056,29970689
1/27/2023,96.847,99.8427,96.847,98.8972,33718555
1/30/2023,97.0161,97.8223,95.9363,96.4787,27096640
1/31/2023,96.4091,98.4095,96.3593,98.3697,29728540
